0.1 0.0
0.2 0.0
0.30000000000000004 0.0
0.4 0.0
0.5 0.0
0.6000000000000001 0.0
0.7000000000000001 0.0
0.8 0.0014373213955997505
0.9 0.002555238036621779
1.0 0.004024499907679302
1.1 0.013066558141815912
1.2000000000000002 0.015810535351597255
1.3 0.020343625906950318
1.4000000000000001 0.028335764656109368
1.5 0.03756199913834015
1.6 0.04096365977459289
1.7000000000000002 0.0328047471466296
1.8 0.0328986897215054
1.9000000000000001 0.03146977371418401
2.0 0.01897264242191671
2.1 0.022449591321748487
2.2 0.022735811166759688
2.3000000000000003 0.03199602411074227
2.4000000000000004 0.048389820318524936
2.5 0.06186231286661327
2.6 0.07695197625672512
2.7 0.10263539447097479
2.8000000000000003 0.10841509955380976
2.9000000000000004 0.09734135244682447
3.0 0.08796406941070473
3.1 0.07474071257118703
3.2 0.0673744404187383
3.3000000000000003 0.06062882977802583
3.4000000000000004 0.06408762458027123
3.5 0.1062796506232044
3.6 0.12456785428531171
3.7 0.12228885819859499
3.8000000000000003 0.11725516648313754
3.9000000000000004 0.09773785490078304
4.0 0.0756031054085469
4.1000000000000005 0.07670388325785987
4.2 0.06981275350055932
4.3 0.0707295830950947
4.4 0.06428746605773429
4.5 0.061964522388078126
4.6000000000000005 0.0681165357045099
4.7 0.06630027203532467
4.800000000000001 0.06348169497232231
4.9 0.07345005662411785
5.0 0.0772703982274426
5.1000000000000005 0.08319554431000908
5.2 0.08115337725924746
5.300000000000001 0.0928563860100669
5.4 0.09252091057601358
5.5 0.09846958215672473
5.6000000000000005 0.08983258722498441
5.7 0.09410672716453103
5.800000000000001 0.08167950551546167
5.9 0.08828563962124567
6.0 0.09112617648102418
6.1000000000000005 0.09557009148446867
6.2 0.10274529718222733
6.300000000000001 0.11014901107866024
6.4 0.11642303304357979
6.5 0.12161950270459428
6.6000000000000005 0.11533415319842846
6.7 0.11198235350792088
6.800000000000001 0.11625393640880335
6.9 0.10682005966138436
7.0 0.09223496727191541
7.1000000000000005 0.09538955515585949
7.2 0.09119005743193973
7.300000000000001 0.08356153428664849
7.4 0.07520687086165181
7.5 0.0647752842283621
7.6000000000000005 0.06649502667011477
7.7 0.07138074047757723
7.800000000000001 0.07444587741311529
7.9 0.08063554968731765
8.0 0.08444263199148536
8.1 0.09163367514663102
8.200000000000001 0.0850473586762194
8.3 0.09482857785908717
8.4 0.09500009986154542
8.5 0.11234780414546755
8.6 0.1181946152288539
8.700000000000001 0.1294580512174672
8.8 0.13595753746559458
8.9 0.1379182552631671
9.0 0.146542901400259
9.1 0.1487232775930467
9.200000000000001 0.15404335826753845
9.3 0.15065601036888568
9.4 0.1515609539700503
9.5 0.1607379211247553
9.600000000000001 0.155590041073673
9.700000000000001 0.15161518061625404
9.8 0.14748677504235805
9.9 0.14402250751868206
10.0 0.13712046114021623
10.100000000000001 0.12938738741379138
10.200000000000001 0.12062226614052808
10.3 0.11760917205936601
10.4 0.11708641214924123
10.5 0.1162998340668141
10.600000000000001 0.11297888554846341
10.700000000000001 0.111654349908646
10.8 0.1091831919398181
10.9 0.10522774987968816
11.0 0.10965455592611914
11.100000000000001 0.10379791267682521
11.200000000000001 0.0897812543179987
11.3 0.07982857591844278
11.4 0.07801881399974786
11.5 0.06634175624211719
11.600000000000001 0.06542290490316105
11.700000000000001 0.06201366158109009
11.8 0.06640912075262574
